symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
PROMUSDT,2025-08-01,8.614,2025-08-02,8.197,stop_loss,-5.14,-48.40956582307889,-51.4
TRUMPUSDT,2025-08-02,8.61,2025-08-12,9.22,time_exit,6.78,70.84785133565636,67.8
AAVEUSDT,2025-08-02,249.45,2025-08-12,322.26,time_exit,28.89,291.88214070956104,288.9
ZECUSDT,2025-08-02,35.42,2025-08-12,39.54,time_exit,11.33,116.31846414455102,113.3
PEPEUSDT,2025-08-02,1.013e-05,2025-08-12,1.214e-05,time_exit,19.54,198.42053307008894,195.4
BMTUSDT,2025-08-02,0.0736,2025-08-12,0.0839,time_exit,13.69,139.94565217391312,136.9
WLDUSDT,2025-08-02,0.935,2025-08-12,1.059,time_exit,12.96,132.62032085561484,129.6
ADAUSDT,2025-08-02,0.6975,2025-08-12,0.8411,time_exit,20.29,205.87813620071677,202.9
UNIUSDT,2025-08-03,9.148,2025-08-13,12.13,time_exit,32.3,325.9728902492349,322.99999999999994
BTCUSDT,2025-08-03,114208.8,2025-08-13,123306.43,time_exit,7.67,79.65787224802284,76.7
DOGEUSDT,2025-08-03,0.19876,2025-08-13,0.24482,time_exit,22.87,231.73676796136053,228.7
XRPUSDT,2025-08-03,2.948,2025-08-13,3.2744,time_exit,10.77,110.71913161465402,107.7
ETHUSDT,2025-08-03,3496.74,2025-08-13,4749.3,time_exit,35.52,358.2079308155598,355.2
BNBUSDT,2025-08-03,751.21,2025-08-13,848.01,time_exit,12.59,128.85877451045639,125.9
UNIUSDT,2025-08-18,10.484,2025-08-19,10.1,stop_loss,-3.96,-36.627241510873745,-39.6
BTCUSDT,2025-08-18,116227.05,2025-08-19,114640.14,stop_loss,-1.67,-13.653534181586846,-16.7
SUIUSDT,2025-08-18,3.6027,2025-08-19,3.5202,stop_loss,-2.59,-22.899492047630947,-25.9
XRPUSDT,2025-08-18,3.0616,2025-08-19,2.9404,stop_loss,-4.26,-39.58714397700548,-42.6
BMTUSDT,2025-08-18,0.0746,2025-08-19,0.0731,stop_loss,-2.31,-20.107238605898143,-23.1
NEARUSDT,2025-08-18,2.575,2025-08-19,2.544,stop_loss,-1.5,-12.038834951456364,-15.0
ENAUSDT,2025-08-19,0.6362,2025-08-20,0.6292,stop_loss,-1.4,-11.0028292989626,-14.0
BTCUSDT,2025-08-20,114271.24,2025-08-21,112380.0,stop_loss,-1.96,-16.550446114000383,-19.6
BMTUSDT,2025-08-20,0.0728,2025-08-22,0.0681,stop_loss,-6.76,-64.56043956043969,-67.6
ZECUSDT,2025-08-20,39.05,2025-08-30,40.05,time_exit,2.26,25.608194622279132,22.6
SUIUSDT,2025-08-20,3.5575,2025-08-22,3.3798,stop_loss,-5.3,-49.95080815179204,-53.0
DOGEUSDT,2025-08-20,0.22169,2025-08-25,0.20747,stop_loss,-6.71,-64.14362397943079,-67.1
TRUMPUSDT,2025-08-20,8.9,2025-08-21,8.56,stop_loss,-4.12,-38.202247191011224,-41.2
NEARUSDT,2025-08-20,2.547,2025-08-22,2.413,stop_loss,-5.56,-52.61091480172765,-55.6
PEPEUSDT,2025-08-20,1.066e-05,2025-08-22,1.002e-05,stop_loss,-6.3,-60.0375234521575,-63.0
ETHUSDT,2025-08-20,4336.16,2025-08-30,4373.7,time_exit,0.57,8.657429615143345,5.7
XRPUSDT,2025-08-20,2.9512,2025-08-22,2.8184,stop_loss,-4.8,-44.99864461913799,-48.0
WLDUSDT,2025-08-20,0.96,2025-08-22,0.894,stop_loss,-7.17,-68.74999999999994,-71.7
ENAUSDT,2025-08-21,0.6289,2025-08-25,0.6173,stop_loss,-2.14,-18.4449038002863,-21.4
BTCUSDT,2025-08-22,116935.99,2025-08-24,111684.79,stop_loss,-4.79,-44.90661942486664,-47.9
TRUMPUSDT,2025-08-22,9.0,2025-08-25,8.21,stop_loss,-9.08,-87.77777777777767,-90.8
PROMUSDT,2025-08-23,8.767,2025-09-02,9.13,time_exit,3.84,41.40526976160618,38.4
BMTUSDT,2025-08-25,0.0677,2025-08-29,0.0667,stop_loss,-1.78,-14.77104874446087,-17.8
NEARUSDT,2025-08-25,2.398,2025-09-01,2.349,stop_loss,-2.34,-20.43369474562132,-23.4
UNIUSDT,2025-08-26,9.951,2025-08-29,9.571,stop_loss,-4.12,-38.18711687267619,-41.2
TRXUSDT,2025-08-26,0.3518,2025-08-29,0.3388,stop_loss,-4.0,-36.95281409891987,-40.0
BTCUSDT,2025-08-26,111763.22,2025-08-29,108666.66,stop_loss,-3.07,-27.706431507610443,-30.7
PEPEUSDT,2025-08-29,9.77e-06,2025-09-01,9.49e-06,stop_loss,-3.17,-28.659160696008087,-31.7
XRPUSDT,2025-08-29,2.8195,2025-08-30,2.7734,stop_loss,-1.94,-16.350416740556845,-19.4
ADAUSDT,2025-08-29,0.8266,2025-08-30,0.81,stop_loss,-2.31,-20.082264698765968,-23.1
LINKUSDT,2025-08-30,23.51,2025-09-01,22.83,stop_loss,-3.19,-28.92386218630384,-31.9
BTCUSDT,2025-08-30,108816.33,2025-09-01,107350.1,stop_loss,-1.65,-13.474356284575999,-16.5
DOGEUSDT,2025-09-01,0.21073,2025-09-11,0.25603,time_exit,21.2,214.96701940872194,212.0
ZECUSDT,2025-09-01,40.55,2025-09-11,47.94,time_exit,17.92,182.24414303329226,179.2
LINKUSDT,2025-09-05,22.28,2025-09-06,22.04,stop_loss,-1.38,-10.771992818671542,-13.8
AAVEUSDT,2025-09-05,302.3,2025-09-06,298.27,stop_loss,-1.63,-13.331128018524742,-16.3
AAVEUSDT,2025-09-09,298.0,2025-09-16,294.86,stop_loss,-1.35,-10.536912751677807,-13.5
UNIUSDT,2025-09-14,9.414,2025-09-22,9.004,stop_loss,-4.66,-43.55215636286383,-46.6
PROMUSDT,2025-09-14,9.402,2025-09-15,8.68,stop_loss,-7.98,-76.79217187832371,-79.8
ENAUSDT,2025-09-16,0.6981,2025-09-17,0.6853,stop_loss,-2.13,-18.335482022632906,-21.3
ENAUSDT,2025-09-19,0.6729,2025-09-21,0.6546,stop_loss,-3.02,-27.195720017833395,-30.2
TRUMPUSDT,2025-09-19,8.41,2025-09-21,8.35,stop_loss,-1.01,-7.13436385255654,-10.1
WLDUSDT,2025-09-21,1.465,2025-09-22,1.417,stop_loss,-3.58,-32.76450511945395,-35.8
TRXUSDT,2025-09-22,0.3399,2025-09-25,0.334,stop_loss,-2.04,-17.358046484259965,-20.4
ZECUSDT,2025-09-22,48.61,2025-10-02,131.39,time_exit,169.99,1702.9417815264346,1699.9
BTCUSDT,2025-09-23,111998.8,2025-09-24,111458.73,stop_loss,-0.78,-4.822105236841885,-7.8
SUIUSDT,2025-09-24,3.3633,2025-09-25,3.2341,stop_loss,-4.14,-38.41465227603841,-41.4
ETHUSDT,2025-09-24,4152.81,2025-09-25,4073.74,stop_loss,-2.2,-19.040119822481792,-22.0
WLDUSDT,2025-09-24,1.354,2025-09-25,1.254,stop_loss,-7.69,-73.85524372230434,-76.9
PEPEUSDT,2025-09-24,9.64e-06,2025-09-25,9.32e-06,stop_loss,-3.62,-33.19502074688783,-36.2
ENAUSDT,2025-09-25,0.5671,2025-09-30,0.5495,stop_loss,-3.4,-31.035090812907878,-34.0
BTCUSDT,2025-09-26,109643.46,2025-10-06,124658.54,time_exit,13.39,136.9446020765852,133.9
BMTUSDT,2025-09-26,0.0605,2025-09-28,0.0576,stop_loss,-5.09,-47.93388429752066,-50.9
SOLUSDT,2025-09-26,205.17,2025-10-06,232.35,time_exit,12.95,132.47550811522157,129.5
WLDUSDT,2025-09-26,1.285,2025-09-30,1.218,stop_loss,-5.51,-52.14007782101163,-55.1
NEARUSDT,2025-09-30,2.629,2025-10-10,2.563,stop_loss,-2.81,-25.104602510460186,-28.1
ENAUSDT,2025-10-08,0.577,2025-10-09,0.5327,stop_loss,-7.98,-76.77642980935876,-79.8
