symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
MCK,2025-08-07,659.860107421875,2025-08-14,670.3760375976562,sma_exit,1.29,15.93660543727641,12.9
RTX,2025-08-08,151.92596435546875,2025-08-12,152.5440216064453,sma_exit,0.11,4.068147624394624,1.1
CAT,2025-08-11,404.8953247070313,2025-08-14,413.775390625,sma_exit,1.89,21.931757113752823,18.9
INTU,2025-08-11,698.245849609375,2025-08-15,708.777587890625,sma_exit,1.21,15.08313767585135,12.1
MPC,2025-08-11,155.12106323242188,2025-08-13,158.19239807128906,sma_exit,1.68,19.79959893818757,16.8
ICE,2025-08-12,180.4335784912109,2025-08-20,179.01174926757812,sma_exit,-1.09,-7.880069971022842,-10.9
WELL,2025-08-13,160.67446899414062,2025-08-19,161.19680786132812,sma_exit,0.03,3.2509139159286615,0.3
CSCO,2025-08-15,64.85704040527344,2025-08-21,65.66040802001953,sma_exit,0.94,12.386744904270609,9.4
HWM,2025-08-15,170.8942108154297,2025-08-21,172.89004516601562,sma_exit,0.87,11.678770983889512,8.7
WMT,2025-08-15,99.16507720947266,2025-08-19,100.44429779052734,sma_exit,0.99,12.899910099928718,9.9
KKR,2025-08-19,137.94998168945312,2025-08-22,140.74969482421875,sma_exit,1.73,20.2951323405625,17.3
AVGO,2025-08-19,292.764892578125,2025-08-25,292.08984375,sma_exit,-0.53,-2.3057710990564266,-5.3
MSFT,2025-08-19,504.7801818847656,2025-08-27,502.6047668457031,sma_exit,-0.73,-4.309628462313755,-7.3
PLTR,2025-08-19,157.75,2025-08-26,160.8699951171875,sma_exit,1.68,19.778098999603802,16.8
DELL,2025-08-19,133.4988250732422,2025-08-25,129.3615264892578,sma_exit,-3.4,-30.991273381728313,-34.0
BX,2025-08-20,158.05836486816406,2025-08-22,163.85330200195312,sma_exit,3.37,36.66327396606057,33.7
AMD,2025-08-20,165.1999969482422,2025-08-26,166.6199951171875,sma_exit,0.56,8.595630721410991,5.6
AAPL,2025-08-20,225.17819213867188,2025-08-26,228.46604919433597,sma_exit,1.16,14.601134436852233,11.6
GS,2025-08-21,698.4014282226562,2025-08-22,723.7056274414062,sma_exit,3.32,36.23159718207622,33.2
META,2025-08-21,736.6854248046875,2025-08-22,752.32421875,sma_exit,1.82,21.228591497461363,18.2
INTU,2025-08-22,655.2982788085938,2025-08-28,660.7767944335938,sma_exit,0.54,8.36033879863161,5.4
CSX,2025-08-22,34.005252838134766,2025-08-29,32.097415924072266,sma_exit,-5.91,-56.104182584491184,-59.1
MNST,2025-08-25,62.29999923706055,2025-08-29,62.40999984741211,sma_exit,-0.12,1.765659898854801,-1.2
GILD,2025-08-25,111.25181579589844,2025-09-05,112.12896728515624,sma_exit,0.49,7.884379081659326,4.9
VRT,2025-08-25,124.88243103027344,2025-08-26,127.78923034667967,sma_exit,2.03,23.276287083982076,20.299999999999997
NEE,2025-08-27,71.27464294433594,2025-09-10,69.05541229248047,sma_exit,-3.41,-31.13632787453798,-34.1
CME,2025-09-02,255.46131896972656,2025-09-03,259.2634582519531,sma_exit,1.19,14.8834246122292,11.9
TXN,2025-09-02,194.76611328125,2025-09-16,173.1460418701172,time_exit,-11.4,-111.00530296003069,-114.0
MCO,2025-09-02,494.2133483886719,2025-09-08,503.2648315429688,sma_exit,1.53,18.314930553390138,15.3
NVDA,2025-09-02,170.55284118652344,2025-09-09,170.53285217285156,sma_exit,-0.31,-0.11720129393807173,-3.1
BLK,2025-09-02,1091.891357421875,2025-09-08,1087.35302734375,sma_exit,-0.72,-4.1563934426962605,-7.2
ICE,2025-09-02,172.880126953125,2025-09-11,173.94650268554688,sma_exit,0.32,6.168295634760923,3.2
ADI,2025-09-03,241.52919006347656,2025-09-08,245.9044647216797,sma_exit,1.51,18.114889786419827,15.1
KKR,2025-09-03,133.85964965820312,2025-09-08,137.6918487548828,sma_exit,2.56,28.628485928842743,25.6
LIN,2025-09-03,465.51373291015625,2025-09-08,469.8196411132813,sma_exit,0.62,9.249798445701478,6.2
SO,2025-09-03,88.73015594482422,2025-09-10,88.63335418701172,sma_exit,-0.41,-1.0909679666594412,-4.1
TT,2025-09-03,405.4806213378906,2025-09-05,411.8995056152344,sma_exit,1.28,15.83031084485499,12.8
DUK,2025-09-04,116.77186584472656,2025-09-10,117.235595703125,sma_exit,0.1,3.9712464560176386,1.0
V,2025-09-05,340.4968566894531,2025-09-11,340.7646789550781,sma_exit,-0.22,0.7865631073042907,-2.2
